Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency
0,2,4,8,24,8,3,0,6.69
0,96,4,1,2,3,16,0,10.22
0,2,4,6,32,6,4,0,6.67
0,8,4,4,12,3,8,0,6.74
0,2,18,4,1,32,8,0,6.72
0,8,1,18,4,32,2,0,6.72
0,8,36,2,4,1,16,0,13.87
0,6,32,2,4,4,6,0,10.8
0,2,8,3,16,4,12,0,6.68
0,4,3,4,128,6,1,0,6.71
0,1,72,1,32,4,4,0,6.62
0,16,3,1,2,96,4,0,6.66
0,288,2,1,4,2,8,0,13.87
0,16,1,3,16,1,48,0,6.63
0,8,6,2,3,8,16,0,6.72
0,1,2,192,2,16,3,0,10.52
0,4,8,2,48,12,1,0,6.7
0,8,3,48,4,8,1,0,24.72
0,12,6,2,64,4,1,0,6.71
0,6,64,1,1,48,2,0,10.67
0,6,2,8,1,384,1,0,6.71
0,18,1,32,1,16,4,0,13.84
0,2,24,8,1,2,48,0,10.58
0,4,3,3,64,16,1,0,6.63
0,4,12,12,1,32,2,0,13.86
0,8,72,1,16,1,4,0,13.81
0,8,4,6,6,4,8,0,6.76
0,9,4,16,8,1,8,0,13.84
0,1,96,1,16,1,24,0,6.69
0,12,2,8,2,16,6,0,6.76
0,1,16,4,16,2,18,0,6.66
0,24,8,6,8,2,2,0,24.9
0,2,24,12,1,32,2,0,13.92
0,2,36,1,4,64,2,0,6.68
0,2,8,8,3,16,6,0,6.73
0,32,18,2,4,4,2,0,24.76
0,4,1,16,24,4,6,0,6.8
0,2,3,16,24,4,4,0,6.72
0,1,8,6,16,12,4,0,6.57
0,4,12,1,48,1,16,0,6.66
0,8,2,3,48,1,16,0,6.66
0,1,16,4,18,4,8,0,6.64
0,3,2,12,128,4,1,0,6.68
0,72,2,4,8,1,8,0,13.79
0,12,48,1,4,8,2,0,13.32
0,2,4,6,6,4,32,0,6.67
0,6,12,16,4,4,2,0,24.84
0,2,1,32,12,2,24,0,6.67
0,6,2,32,3,16,2,0,11.0
0,96,3,2,1,2,32,0,13.84
0,2,4,48,4,4,6,0,10.77
0,4,8,36,16,1,2,0,24.64
0,1,1,36,64,8,2,0,6.63
0,16,3,2,8,12,4,0,6.73
0,96,4,1,4,2,12,0,10.63
0,9,32,2,1,64,1,0,13.84
0,1,24,6,2,32,4,0,6.71
0,2,4,72,1,32,2,0,13.79
0,16,9,2,128,1,1,0,10.36
0,1,2,32,6,8,12,0,6.67
0,48,3,1,1,64,4,0,6.1
0,1,16,8,4,72,1,0,6.72
0,2,3,24,16,1,16,0,6.74
0,3,16,24,8,4,1,0,24.74
0,4,36,4,4,16,1,0,13.84
0,1,1,72,16,8,4,0,6.66
0,32,18,2,4,1,8,0,24.54
0,12,6,1,4,8,16,0,6.68
0,32,4,3,1,4,24,0,10.51
0,18,4,2,2,64,2,0,6.74
0,36,1,2,8,16,4,0,6.67
0,3,1,128,6,16,1,0,10.73
0,288,2,2,16,2,1,0,24.71
0,3,1,16,24,4,8,0,6.64
0,2,3,12,2,64,4,0,6.68
0,6,16,2,2,2,48,0,6.76
0,1,192,1,32,3,2,0,6.77
0,24,6,4,4,8,2,0,13.92
0,72,1,4,4,4,8,0,10.46
0,4,288,1,2,16,1,0,24.66
0,2,2,48,1,12,16,0,6.75
0,1,18,4,16,4,8,0,6.27
0,2,96,2,12,1,8,0,10.64
0,2,8,6,12,32,1,0,6.74
0,64,3,6,2,4,4,0,24.88
0,16,36,2,1,32,1,0,24.58
0,16,8,3,6,1,16,0,10.73
0,2,3,8,2,24,16,0,6.67
0,2,1,576,2,8,2,0,24.73
0,2,9,32,4,8,2,0,13.9
0,1,12,3,4,4,64,0,6.61
0,128,9,1,4,8,1,0,24.59
0,3,2,12,64,1,8,0,6.69
0,8,3,4,32,2,6,0,6.72
0,32,2,9,16,4,1,0,13.86
0,4,18,1,128,4,1,0,6.67
0,4,1,32,36,8,1,0,6.75
0,1,2,32,32,3,6,0,6.65
0,2,6,3,512,1,2,0,6.62
0,1,8,144,1,2,16,0,24.63
0,2,2,24,16,4,6,0,6.74
0,1,32,3,96,1,4,0,6.72
0,1,12,3,8,32,4,0,6.6
0,18,8,1,8,8,4,0,6.7
0,3,3,16,16,1,16,0,6.73
0,6,4,3,4,32,4,0,6.69
0,16,6,4,3,8,4,0,10.66
0,32,6,2,3,16,2,0,10.84
0,12,4,1,32,2,12,0,6.65
0,16,2,4,1,6,48,0,6.72
0,2,3,6,1,128,8,0,6.59
0,8,1,8,24,12,2,0,6.66
0,4,16,3,8,3,8,0,6.75
0,8,2,9,1,16,16,0,6.73
0,18,4,4,2,32,2,0,9.41
0,1,16,72,1,8,4,0,24.65
0,144,1,4,8,1,8,0,13.82
0,4,8,4,6,12,4,0,6.74
0,4,96,1,8,6,2,0,10.36
0,1,2,32,2,9,32,0,6.66
0,1,1152,1,8,2,2,0,24.58
0,24,4,2,2,6,16,0,6.78
0,4,36,2,1,16,8,0,10.45
0,6,8,3,1,16,16,0,6.71
0,8,1,6,16,24,2,0,6.65
0,64,1,9,2,2,16,0,13.87
0,6,4,48,2,8,2,0,24.88
0,8,6,8,1,16,6,0,10.07
0,9,16,1,2,128,1,0,6.73
0,64,2,1,24,4,3,0,6.77
0,4,12,4,192,1,1,0,6.76
0,9,8,16,16,2,1,0,24.7
0,1,64,9,16,1,4,0,13.86
0,1,24,8,1,6,32,0,6.72
0,8,2,36,16,4,1,0,13.83
0,4,2,48,12,2,4,0,10.74
0,2,32,1,4,3,48,0,6.66
0,24,1,2,12,16,4,0,6.65
0,2,18,4,8,4,8,0,6.76
0,1,6,12,32,1,16,0,6.66
0,16,6,2,6,16,2,0,6.75
0,2,3,12,4,16,8,0,6.69
0,24,4,1,2,6,32,0,6.7
0,4,3,12,2,4,32,0,6.75
0,1,2,64,24,4,3,0,6.73
0,1,64,1,8,3,24,0,6.69
0,6,1,16,16,2,12,0,6.71
0,4,144,2,1,8,4,0,24.6
0,1,128,3,1,6,16,0,10.59
0,2,32,1,6,16,6,0,6.67
0,8,12,2,8,24,1,0,6.75
0,8,2,6,4,24,4,0,6.7
0,16,1,6,6,2,32,0,6.69
0,8,16,3,16,2,3,0,10.52
0,12,8,1,32,6,2,0,6.7
0,3,16,2,96,2,2,0,6.73
0,2,4,48,48,1,2,0,10.55
0,6,48,2,4,2,8,0,13.86
0,8,1,6,4,24,8,0,6.63
0,4,2,144,4,1,8,0,24.58
0,8,4,2,12,6,8,0,6.75
0,2,6,16,6,2,16,0,6.69
0,8,2,3,2,12,32,0,6.66
0,144,1,8,1,32,1,0,24.64
0,2,2,36,8,2,16,0,6.74
0,6,3,32,1,4,16,0,13.84
0,2,24,8,32,3,1,0,10.54
0,4,2,36,8,8,2,0,10.52
0,1,144,2,2,4,16,0,10.41
0,2,4,16,96,1,3,0,6.74
0,3,6,64,1,32,1,0,24.52
0,4,96,1,2,3,16,0,10.27
0,4,2,9,64,8,1,0,6.66
0,2,2,9,512,2,1,0,6.62
0,16,1,4,8,36,2,0,6.67
0,32,4,9,2,4,4,0,24.89
0,8,12,12,1,1,32,0,24.57
0,6,2,48,1,2,32,0,13.85
0,8,12,4,6,4,4,0,10.75
0,64,2,1,1,9,32,0,7.79
0,24,3,4,1,64,2,0,10.62
0,2,3,6,32,16,2,0,6.55
0,8,3,4,6,4,16,0,6.73
0,16,2,2,4,144,1,0,6.67
0,8,16,3,6,1,16,0,10.2
0,4,12,6,2,8,8,0,10.51
0,4,12,4,64,1,3,0,6.75
0,2,48,4,6,1,16,0,10.93
0,1,4,24,8,2,24,0,6.69
0,12,2,3,1,32,16,0,6.68
0,32,3,2,6,32,1,0,6.76
0,1,1,128,2,24,6,0,6.72
0,1,48,1,64,1,12,0,6.61
0,1,3,48,2,4,32,0,6.72
0,36,4,8,4,1,8,0,24.54
0,64,3,1,4,2,24,0,6.75
0,24,4,1,24,4,4,0,6.75
0,16,1,4,32,3,6,0,6.68
0,4,8,9,16,1,8,0,10.47
0,8,8,1,1,9,64,0,5.81
0,2,2,16,3,192,1,0,6.69
0,1,24,4,32,4,3,0,6.76
0,16,6,6,16,1,4,0,13.85
0,3,4,4,3,16,16,0,6.66
0,32,2,2,2,8,18,0,6.74
0,8,1,24,48,4,1,0,6.76
0,2,12,2,24,2,16,0,6.67
0,2,36,8,16,4,1,0,13.93
0,8,4,3,2,6,32,0,6.73
0,32,3,3,16,1,8,0,10.31
0,192,1,3,2,8,4,0,13.91
0,3,2,8,1,16,48,0,6.66
0,2,3,6,16,64,1,0,6.73
0,1,12,4,4,16,12,0,6.64
0,16,1,72,2,16,1,0,24.72
0,4,16,3,24,1,8,0,6.76
0,4,2,18,8,2,16,0,6.77
0,8,3,2,192,1,4,0,6.66
0,2,32,3,96,1,2,0,6.76
0,8,8,3,3,64,1,0,6.78
0,6,1,16,8,16,3,0,6.69
0,12,6,1,1,8,64,0,5.96
0,4,12,4,24,1,8,0,6.77
0,1,3,96,2,4,16,0,10.38
0,2,32,2,2,72,2,0,6.74
0,2,4,9,64,4,2,0,6.69
0,2,8,8,8,36,1,0,6.81
0,32,1,36,16,1,2,0,24.69
0,12,2,16,1,4,24,0,10.54
0,2,8,8,3,32,3,0,6.75
0,96,1,1,2,3,64,0,6.71
0,48,24,1,2,2,8,0,24.62
0,16,1,12,1,32,6,0,6.74
0,1,4,18,4,128,1,0,6.66
0,64,3,3,2,32,1,0,13.83
0,8,3,3,4,8,16,0,6.74
0,18,1,32,1,1,64,0,13.15
0,1,72,2,16,2,8,0,6.73
0,2,1,144,32,1,4,0,10.33
0,4,6,16,2,8,6,0,10.45
0,3,4,4,96,1,8,0,6.65
0,1,48,1,48,1,16,0,6.61
0,16,8,3,3,32,1,0,10.65
0,16,2,2,8,18,4,0,6.7
0,6,4,4,32,2,6,0,6.71
0,1,2,144,16,2,4,0,10.41
0,2,3,24,8,4,8,0,6.75
0,2,16,3,8,24,2,0,6.72
0,3,1,32,8,2,24,0,6.71
0,2,6,4,64,1,12,0,6.65
0,1,2,36,64,1,8,0,6.68
0,1,72,4,16,8,1,0,10.25
0,4,36,2,1,8,16,0,10.49
0,6,1,6,64,8,2,0,6.6
0,8,6,1,12,4,16,0,6.66
0,8,12,3,8,8,2,0,10.52
0,2,2,36,16,4,4,0,6.72
0,2,2,12,12,4,16,0,6.66
0,6,8,3,16,16,1,0,6.71
0,12,2,2,1,16,48,0,6.66
0,36,1,8,4,8,4,0,10.5
0,8,6,1,8,6,16,0,6.66
0,24,6,8,4,2,4,0,24.89
0,6,96,1,4,16,1,0,13.96
0,8,16,1,1,48,6,0,5.79
0,3,48,2,128,1,1,0,10.49
0,4,12,4,24,4,2,0,6.77
0,4,9,16,2,1,32,0,13.86
0,1,4,24,6,8,8,0,6.71
0,6,8,3,16,1,16,0,6.71
0,1,4,32,2,24,6,0,6.71
0,1,8,8,2,16,18,0,6.67
0,1,8,72,2,16,2,0,13.88
0,6,2,8,2,64,3,0,6.73
0,4,12,24,4,2,4,0,24.81
0,1,12,4,2,12,32,0,6.65
0,3,2,48,16,1,8,0,10.66
0,16,1,9,2,2,64,0,6.72
0,8,4,4,1,72,4,0,6.73
0,12,2,2,12,32,2,0,6.65
0,2,2,32,12,2,12,0,6.73
0,48,2,1,1,384,1,0,6.71
0,8,6,4,4,2,24,0,6.84
0,24,2,3,4,1,64,0,6.74
0,1,8,8,2,8,36,0,6.62
0,3,1,32,2,4,48,0,6.71
0,8,2,3,6,64,2,0,6.67
0,8,1,36,8,2,8,0,10.15
0,64,6,1,1,4,24,0,10.91
0,2,32,1,4,24,6,0,6.68
0,4,2,24,1,12,16,0,6.77
0,16,4,3,4,1,48,0,6.77
0,18,16,2,2,1,32,0,13.76
0,1,96,1,2,48,4,0,6.72
0,3,2,16,4,48,2,0,6.73
0,2,3,64,3,32,1,0,10.76
0,1,32,4,4,36,2,0,6.72
0,1,12,32,6,4,4,0,10.23
0,4,24,1,6,8,8,0,6.72
0,9,16,4,1,1,64,0,12.88
0,6,8,1,64,12,1,0,6.66
0,2,18,1,8,2,64,0,6.62
0,8,8,1,64,1,9,0,6.71
0,16,3,4,1,64,3,0,6.76
0,4,8,4,24,4,3,0,6.74
0,2,64,3,24,4,1,0,10.83
0,2,8,3,1,256,3,0,6.67
0,32,2,1,1,72,8,0,4.71
0,3,2,32,16,12,1,0,6.76
0,2,36,1,8,2,32,0,6.67
0,18,1,4,1,256,2,0,6.68
0,24,6,2,1,16,8,0,10.31
0,1,4,144,8,8,1,0,13.86
0,2,9,4,2,32,8,0,6.67
0,2,6,16,6,1,32,0,6.77
0,2,4,72,1,4,16,0,13.82
0,3,4,3,2,512,1,0,6.62
0,6,8,3,4,4,16,0,6.74
0,2,24,12,2,1,32,0,13.55
0,1,6,32,2,8,12,0,6.75
0,24,2,8,2,48,1,0,10.67
0,1,8,48,4,3,8,0,10.81
0,12,2,2,3,256,1,0,6.68
0,16,6,3,1,128,1,0,10.22
0,32,1,2,12,8,6,0,6.69
0,1,48,2,2,24,8,0,6.72
0,1,4,12,1,48,16,0,6.68
0,1,2,64,6,12,4,0,6.74
0,72,1,1,4,16,8,0,6.68
0,6,3,4,1,256,2,0,6.67
0,6,12,8,32,2,1,0,13.8
0,6,2,6,16,1,32,0,6.68
0,9,1,16,16,16,1,0,6.73
0,144,1,1,4,32,2,0,6.73
0,1,9,4,8,16,8,0,6.62
0,8,2,4,9,2,32,0,6.71
0,3,16,4,12,16,1,0,6.76
0,4,9,4,2,128,1,0,6.75
0,8,72,2,1,2,16,0,24.55
0,2,32,3,4,3,16,0,6.8
0,6,12,4,64,2,1,0,10.28
0,24,12,1,4,4,8,0,10.47
0,1,2,144,64,2,1,0,10.16
0,8,1,16,1,12,24,0,6.74
0,4,12,6,32,1,4,0,10.5
0,4,8,4,12,12,2,0,6.74
0,1,2,192,1,2,48,0,10.19
0,1,24,2,12,64,1,0,6.65
0,8,1,9,4,32,4,0,6.68
0,3,2,16,8,8,6,0,6.74
0,3,6,4,256,1,2,0,6.69
0,1,32,9,1,32,4,0,10.19
0,1,8,24,4,2,24,0,6.75
0,18,32,2,16,2,1,0,24.68
0,1,12,32,4,24,1,0,10.45
0,8,6,4,1,24,8,0,6.77
0,3,2,96,1,16,4,0,13.73
0,8,24,2,6,2,8,0,10.78
0,2,4,6,24,8,4,0,6.68
0,4,1,9,1,128,8,0,6.61
0,3,64,2,1,6,16,0,10.91
0,1,2,144,2,16,4,0,10.14
0,32,18,2,1,1,32,0,24.5
0,1,8,24,3,4,16,0,6.76
0,4,6,48,4,4,2,0,24.78
0,2,1,144,1,8,16,0,10.0
0,4,1,16,8,4,18,0,6.66
0,12,2,2,6,8,16,0,6.67
0,16,8,1,2,16,9,0,6.73
0,4,6,2,32,2,12,0,6.66
0,16,1,6,8,6,8,0,6.72
0,16,3,8,2,24,2,0,10.83
0,96,1,2,6,1,32,0,6.77
0,2,16,2,32,18,1,0,6.84
0,1,4,32,6,8,6,0,6.74
0,16,1,36,2,2,16,0,13.86
0,12,1,4,64,3,4,0,6.64
0,12,48,1,1,32,2,0,13.06
0,18,16,1,64,2,1,0,10.39
0,1,6,8,8,48,2,0,6.67
0,3,6,32,1,8,8,0,13.24
0,3,3,4,1024,1,1,0,6.63
0,8,2,8,96,3,1,0,6.73
0,16,3,2,2,64,3,0,6.73
0,4,4,3,4,12,16,0,6.67
0,72,4,1,4,8,4,0,10.17
0,8,3,8,16,12,1,0,6.77
0,3,24,2,2,8,16,0,6.74
0,24,3,16,1,1,32,0,24.54
0,1,4,288,1,1,32,0,24.62
0,32,3,2,8,24,1,0,6.76
0,64,1,1,64,1,9,0,6.71
0,2,1,32,8,72,1,0,6.69
0,4,24,3,1,16,8,0,10.48
0,36,4,2,4,2,16,0,10.53
0,12,8,6,4,2,8,0,13.84
0,1,4,16,1,16,36,0,6.68
0,4,6,8,1,96,2,0,6.77
0,2,96,2,2,6,8,0,10.83
0,24,4,6,2,1,32,0,13.94
0,1,128,1,2,72,2,0,6.85
0,2,96,1,3,8,8,0,6.76
0,9,8,2,2,8,16,0,6.75
0,4,36,1,2,16,8,0,6.73
0,12,4,12,2,8,4,0,13.82
0,2,12,16,2,48,1,0,10.89
0,18,2,1,4,8,32,0,6.52
0,2,1,192,12,1,8,0,10.82
0,64,2,1,18,4,4,0,6.72
0,1,32,2,72,4,2,0,6.68
0,8,4,9,8,1,16,0,10.49
0,24,1,16,4,2,12,0,10.8
0,1,32,2,18,2,16,0,6.69
0,3,6,8,4,8,8,0,6.74
0,1,9,4,64,16,1,0,6.62
0,8,4,4,24,2,6,0,6.76
0,9,64,1,32,1,2,0,13.83
0,2,4,8,6,96,1,0,6.7
0,12,8,3,2,4,16,0,10.14
0,1,12,6,8,64,1,0,6.69
0,12,4,1,48,8,2,0,6.66
0,4,1,9,1,32,32,0,6.62
0,3,2,8,2,384,1,0,6.67
0,6,192,1,1,32,1,0,24.59
0,1,32,6,4,4,12,0,6.74
0,2,16,4,24,3,4,0,6.75
0,192,2,1,4,3,8,0,10.25
0,32,6,2,32,1,3,0,10.22
0,16,6,2,1,32,6,0,6.78
0,8,8,3,3,16,4,0,6.8
0,6,12,1,2,16,16,0,6.68
0,6,2,3,8,2,64,0,6.63
0,2,8,8,4,3,24,0,6.74
0,4,4,12,8,1,24,0,6.77
0,4,48,6,2,4,4,0,24.86
0,2,2,96,3,2,16,0,10.5
0,1,2,24,32,24,1,0,6.66
0,96,1,2,1,8,24,0,6.76
0,4,4,4,6,3,32,0,6.68
0,8,6,3,16,16,1,0,6.74
0,6,1,8,192,1,4,0,6.67
0,2,8,4,6,8,12,0,6.7
0,6,1,32,4,6,8,0,6.74
0,16,2,2,48,3,4,0,6.71
0,8,12,4,2,48,1,0,10.11
0,2,16,4,48,2,3,0,6.74
0,12,1,16,16,4,3,0,6.75
0,3,16,1,16,3,16,0,6.65
0,144,1,4,8,8,1,0,13.86
0,8,3,12,32,4,1,0,10.11
0,2,8,6,1,8,48,0,6.72
0,3,32,2,6,1,32,0,6.77
0,6,4,16,3,32,1,0,10.84
0,36,2,1,8,32,2,0,6.66
0,1,4,32,9,1,32,0,6.74
0,1,192,1,3,1,64,0,6.75
0,9,2,4,1,16,32,0,6.67
0,2,2,24,2,64,3,0,6.73
0,8,18,4,2,2,16,0,13.63
0,4,1,144,4,1,16,0,13.25
0,8,48,1,8,2,6,0,10.93
0,1,2,192,16,1,6,0,10.55
0,8,6,8,2,24,2,0,10.16
0,1,3,16,3,4,64,0,6.72
0,12,3,4,2,32,4,0,6.73
0,6,3,2,2,8,64,0,6.62
0,3,16,4,12,4,4,0,6.78
0,1,4,16,144,2,2,0,6.66
0,8,2,12,4,12,4,0,6.75
0,1,3,24,32,16,1,0,6.76
0,4,4,4,16,36,1,0,6.69
0,12,3,4,32,2,4,0,6.74
0,1,4,24,4,4,24,0,6.73
0,1,24,4,16,3,8,0,6.71
0,192,1,2,4,2,12,0,11.03
0,2,6,32,1,4,24,0,10.79
0,1,6,16,6,8,8,0,6.72
0,3,12,4,2,64,2,0,6.77
0,4,3,8,24,2,8,0,6.73
0,192,2,3,4,8,1,0,24.72
0,12,16,1,4,48,1,0,6.77
0,2,3,12,1,16,32,0,6.68
0,24,4,6,1,16,4,0,13.2
0,3,2,12,16,16,2,0,6.68
0,1,8,16,4,18,4,0,6.72
0,72,8,2,16,2,1,0,24.74
0,8,12,4,1,16,6,0,10.17
0,96,2,1,8,2,12,0,6.76
0,96,1,6,8,4,2,0,13.83
0,16,6,4,32,3,1,0,10.66
0,1,48,3,32,4,2,0,6.74
0,4,6,8,16,1,12,0,6.77
0,16,4,1,36,4,4,0,6.68
0,3,4,96,1,1,32,0,24.44
0,8,3,4,3,8,16,0,6.73
0,4,72,2,1,4,16,0,13.85
0,12,2,12,1,2,64,0,10.27
0,3,1,192,16,4,1,0,13.29
0,24,1,8,8,3,8,0,6.82
0,4,4,24,3,2,16,0,10.88
0,3,1,128,8,4,3,0,10.8
0,8,24,2,4,24,1,0,10.83
0,32,3,4,8,12,1,0,10.63
0,6,4,16,1,48,2,0,10.59
0,24,3,16,8,1,4,0,24.63
0,3,32,3,2,64,1,0,10.51
0,12,3,2,1,512,1,0,6.68
0,2,8,72,2,4,4,0,24.8
0,9,4,8,2,16,4,0,10.28
0,36,4,2,32,1,4,0,10.37
0,6,1,16,96,1,4,0,6.72
0,8,6,2,12,2,16,0,6.74
0,8,2,24,1,12,8,0,10.07
0,1,16,6,1,32,12,0,6.71
0,4,1,32,6,1,48,0,6.74
0,1,3,16,1,768,1,0,6.64
0,12,2,2,2,96,4,0,6.67
0,2,2,96,8,2,6,0,10.84
0,12,1,8,8,12,4,0,6.71
0,2,12,8,12,4,4,0,6.77
0,144,2,1,2,8,8,0,10.5
0,4,9,32,1,4,8,0,24.63
0,6,32,1,48,2,2,0,6.75
0,6,8,1,1,16,48,0,4.56
0,6,32,3,4,2,8,0,13.9
0,96,4,1,6,8,2,0,10.99
0,1,64,2,24,2,6,0,6.74
0,24,1,2,12,2,32,0,6.59
0,4,2,144,4,2,4,0,24.78
0,3,4,12,4,4,16,0,6.74
0,2,24,2,1,128,3,0,6.72
0,18,32,2,4,8,1,0,24.6
0,8,12,1,12,2,16,0,6.71
0,2,2,32,12,1,24,0,6.73
0,48,4,3,2,8,4,0,13.25
0,24,8,2,2,6,8,0,10.83
0,12,3,1,128,2,4,0,6.61
0,4,9,32,16,1,2,0,24.6
0,4,36,2,1,128,1,0,10.28
0,1,3,48,256,1,1,0,6.73
0,8,36,1,4,4,8,0,10.35
0,6,48,1,1,32,4,0,10.7
0,6,24,2,128,1,1,0,10.45
0,2,6,48,2,32,1,0,13.85
0,2,8,36,1,2,32,0,13.84
0,6,2,12,1,8,32,0,6.73
0,1,3,16,3,32,8,0,6.66
0,1,24,8,8,2,12,0,6.75
0,2,144,1,32,4,1,0,10.5
0,8,2,12,2,2,48,0,6.77
0,16,1,4,96,1,6,0,6.71
0,4,8,6,32,6,1,0,6.77
0,96,12,1,2,1,16,0,24.52
0,16,2,9,32,2,2,0,10.35
0,1,48,3,16,16,1,0,6.74
0,8,16,3,16,3,2,0,10.64
0,3,2,24,1,8,32,0,6.72
0,1,1,48,4,48,4,0,6.65
0,4,1,9,2,128,4,0,6.59
0,8,2,4,1,72,8,0,6.7
0,1,6,48,4,32,1,0,10.23
0,1,192,3,2,16,2,0,13.85
0,12,2,4,3,4,32,0,6.73
0,1,1,48,2,48,8,0,6.67
0,3,64,2,8,6,2,0,10.73
0,32,2,3,4,3,16,0,6.78
0,16,3,1,2,8,48,0,6.67
0,12,16,6,8,1,4,0,24.57
0,3,128,1,1,2,48,0,10.45
0,3,64,6,1,1,32,0,24.57
0,1,32,4,6,3,16,0,6.74
0,2,24,3,256,1,1,0,6.73
0,4,6,24,8,2,4,0,13.83
0,8,3,2,256,3,1,0,6.67
0,72,1,4,4,16,2,0,10.35
0,36,2,4,8,8,2,0,9.74
0,192,2,1,6,2,8,0,10.65
0,2,16,2,48,1,12,0,6.7
0,1,9,8,64,1,8,0,6.61
0,192,2,1,1,3,32,0,11.2
0,3,16,6,8,4,4,0,10.14
0,6,1,8,8,8,12,0,6.67
0,16,9,4,8,8,1,0,13.86
0,48,2,1,32,12,1,0,6.72
0,3,2,8,12,4,16,0,6.67
0,1,6,8,4,32,6,0,6.66
0,2,16,12,2,48,1,0,10.81
0,4,24,1,1,48,8,0,5.28
0,3,6,2,128,2,4,0,6.63
0,2,16,3,3,64,2,0,6.73
0,1,2,32,8,12,6,0,6.69
0,6,1,24,16,2,8,0,6.74
0,24,2,4,96,2,1,0,6.77
0,2,4,9,64,2,4,0,6.21
0,6,6,1,256,1,4,0,6.62
0,1,144,1,16,2,8,0,6.73
0,2,3,32,2,4,24,0,6.79
0,1,9,16,16,16,1,0,6.74
0,2,9,64,2,8,2,0,24.77
0,32,1,6,2,32,3,0,6.75
0,24,2,4,4,24,2,0,6.77
0,4,1,18,16,4,8,0,6.66
0,64,9,1,2,1,32,0,13.8
0,4,2,24,2,48,2,0,6.76
0,16,2,18,64,1,1,0,13.84
0,48,2,1,24,4,4,0,6.71
0,6,32,1,1,6,32,0,8.05
0,96,1,3,16,1,8,0,10.13
0,3,2,32,2,32,3,0,6.77
0,2,2,48,4,6,8,0,6.77
0,1,1,144,1,128,2,0,6.73
0,8,3,16,12,1,8,0,10.67
0,3,8,2,1,768,1,0,6.66
0,12,16,1,4,24,2,0,6.76
0,16,8,1,4,6,12,0,6.73
0,2,24,2,2,192,1,0,6.71
0,2,1,32,48,6,2,0,6.69
0,1,16,8,2,18,8,0,6.74
0,4,3,4,4,4,48,0,6.66
0,1,2,96,6,2,16,0,6.75
0,2,4,12,16,12,2,0,6.73
0,4,8,2,1,24,24,0,6.7
0,16,12,6,4,8,1,0,24.63
0,96,3,2,8,2,4,0,13.83
0,36,1,2,512,1,1,0,6.68
0,32,3,1,48,4,2,0,6.74
0,1,3,32,12,32,1,0,6.74
0,6,2,32,8,6,2,0,10.74
0,1,4,9,16,16,4,0,6.62
0,4,8,4,3,2,48,0,6.74
0,4,1,24,2,4,48,0,6.71
0,2,48,1,32,4,3,0,6.76
0,4,18,2,32,4,2,0,6.75
0,3,8,6,2,4,32,0,6.75
0,4,8,4,24,2,6,0,6.75
0,64,1,3,192,1,1,0,6.75
0,3,16,3,2,32,4,0,6.75
0,4,16,9,1,8,8,0,13.2
0,6,24,1,1,16,16,0,6.42
0,1,48,2,4,16,6,0,6.72
0,24,8,2,6,4,4,0,10.82
0,64,1,9,1,1,64,0,13.88
0,24,3,16,4,4,2,0,24.8
0,2,4,9,2,32,8,0,6.7
0,1,3,16,64,12,1,0,6.66
0,2,32,3,3,2,32,0,6.77
0,4,3,6,1,128,4,0,6.68
0,48,2,1,64,6,1,0,6.72
0,8,48,1,32,3,1,0,10.21
0,36,16,1,4,1,16,0,13.18
0,2,9,32,32,1,2,0,13.68
0,6,48,2,8,1,8,0,13.3
0,1,72,2,16,16,1,0,6.7
0,1,64,2,9,1,32,0,6.73
0,1,8,9,2,64,4,0,6.68
0,2,2,48,12,2,8,0,6.77
0,3,8,4,2,32,6,0,6.74
0,1,18,8,2,2,64,0,6.74
0,12,3,1,128,1,8,0,6.62
0,4,2,8,36,4,4,0,6.71
0,3,48,1,128,1,2,0,6.74
0,4,2,9,16,32,1,0,6.68
0,6,12,4,8,2,8,0,10.16
0,4,12,6,4,8,4,0,10.16
0,96,4,1,4,6,4,0,10.76
0,1,18,2,64,4,4,0,6.61
0,32,2,2,8,4,9,0,6.73
0,3,4,6,8,32,2,0,6.7
0,1,18,4,2,128,2,0,6.67
0,1,128,3,1,4,24,0,10.82
0,6,8,8,1,3,32,0,10.68
0,48,3,4,2,8,4,0,13.2
0,16,18,4,4,8,1,0,24.69
0,16,3,6,2,16,4,0,9.64
0,72,4,1,2,32,2,0,10.48
0,8,2,6,8,12,4,0,6.71
0,3,24,4,8,2,8,0,10.29
0,48,6,1,4,1,32,0,10.24
0,3,1,16,96,8,1,0,6.66
0,16,3,3,2,32,4,0,6.74
0,16,1,8,36,8,1,0,6.73
0,2,12,4,192,1,2,0,6.7
0,6,16,6,2,4,8,0,13.84
0,6,32,2,2,24,2,0,10.55
0,96,1,4,6,1,16,0,9.56
0,1,6,6,4,16,16,0,6.62
0,12,2,2,128,3,2,0,6.72
0,2,12,6,8,8,4,0,6.76
0,4,8,18,32,1,2,0,13.86
0,2,24,4,6,1,32,0,6.75
0,8,4,12,2,4,12,0,10.89
0,1,6,12,4,128,1,0,6.73
0,16,4,2,2,12,12,0,6.75
0,2,24,3,1,256,1,0,6.74
0,4,6,4,24,2,8,0,6.72
0,128,1,9,4,8,1,0,24.65
0,48,12,1,4,1,16,0,13.19
0,16,2,4,4,72,1,0,6.74
