Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency 
 0, 4,  2,  4,  144,  1,  2, 0 , 10.09 
 0, 1,  12,  1,  8,  2,  48, 0 , 10.01 
 0, 18,  2,  1,  128,  2,  1, 0 , 10.07 
 0, 1,  3,  4,  3,  256,  1, 0 , 10.0 
 0, 1,  6,  4,  8,  1,  48, 0 , 10.05 
 0, 9,  4,  4,  4,  1,  16, 0 , 17.98 
 0, 1,  32,  1,  1,  96,  3, 0 , 9.95 
 0, 18,  1,  8,  32,  2,  1, 0 , 17.86 
 0, 2,  3,  2,  6,  128,  1, 0 , 10.02 
 0, 2,  3,  4,  2,  8,  24, 0 , 10.14 
 0, 8,  3,  3,  64,  1,  2, 0 , 10.1 
 0, 1,  4,  12,  1,  48,  4, 0 , 9.98 
 0, 2,  8,  2,  18,  4,  4, 0 , 10.15 
 0, 18,  16,  1,  4,  2,  4, 0 , 26.59 
 0, 6,  2,  4,  96,  1,  2, 0 , 10.1 
 0, 1,  3,  8,  2,  48,  4, 0 , 10.03 
 0, 2,  8,  18,  4,  8,  1, 0 , 26.13 
 0, 1,  72,  4,  1,  2,  16, 0 , 26.1 
 0, 1,  16,  1,  1,  288,  2, 0 , 9.92 
 0, 8,  1,  36,  4,  8,  1, 0 , 26.11 
 0, 6,  3,  8,  4,  1,  16, 0 , 17.94 
 0, 6,  1,  12,  64,  2,  1, 0 , 10.62 
 0, 1,  8,  3,  8,  16,  3, 0 , 10.02 
 0, 1,  6,  4,  128,  3,  1, 0 , 9.99 
 0, 1,  3,  6,  1,  64,  8, 0 , 10.51 
 0, 4,  2,  2,  48,  4,  3, 0 , 10.15 
 0, 1,  6,  6,  2,  2,  64, 0 , 10.02 
 0, 9,  1,  2,  8,  32,  2, 0 , 10.03 
 0, 4,  9,  1,  1,  256,  1, 0 , 10.0 
 0, 1,  1,  32,  3,  24,  4, 0 , 9.96 
 0, 4,  8,  1,  12,  1,  24, 0 , 9.96 
 0, 2,  24,  1,  1,  96,  2, 0 , 9.92 
 0, 36,  2,  4,  2,  16,  1, 0 , 26.16 
 0, 1,  1,  16,  144,  2,  2, 0 , 9.97 
 0, 16,  2,  1,  3,  4,  24, 0 , 9.99 
 0, 2,  72,  2,  4,  1,  8, 0 , 26.23 
 0, 1,  32,  3,  2,  1,  48, 0 , 10.06 
 0, 3,  4,  2,  1,  8,  48, 0 , 10.0 
 0, 1,  3,  16,  3,  2,  32, 0 , 10.01 
 0, 4,  8,  1,  8,  1,  36, 0 , 9.96 
 0, 18,  4,  4,  8,  1,  4, 0 , 26.21 
 0, 6,  1,  16,  8,  4,  3, 0 , 10.07 
 0, 2,  2,  24,  4,  2,  12, 0 , 10.15 
 0, 2,  2,  12,  4,  4,  12, 0 , 10.15 
 0, 24,  2,  1,  8,  2,  12, 0 , 9.99 
 0, 2,  6,  8,  48,  2,  1, 0 , 10.03 
 0, 18,  1,  2,  4,  64,  1, 0 , 10.01 
 0, 4,  3,  2,  1,  192,  2, 0 , 9.99 
 0, 3,  1,  32,  12,  8,  1, 0 , 9.99 
 0, 24,  3,  2,  1,  16,  4, 0 , 17.84 
 0, 3,  2,  16,  3,  2,  16, 0 , 10.72 
 0, 1,  8,  9,  64,  1,  2, 0 , 10.05 
 0, 3,  1,  4,  24,  4,  8, 0 , 10.07 
 0, 1,  8,  12,  16,  6,  1, 0 , 9.99 
 0, 1,  3,  8,  6,  4,  16, 0 , 10.03 
 0, 2,  18,  1,  256,  1,  1, 0 , 9.96 
 0, 1,  8,  18,  8,  1,  8, 0 , 17.89 
 0, 1,  8,  3,  1,  16,  24, 0 , 9.99 
 0, 3,  4,  1,  12,  32,  2, 0 , 10.04 
 0, 3,  3,  1,  4,  32,  8, 0 , 9.54 
 0, 8,  1,  4,  9,  8,  4, 0 , 10.05 
 0, 8,  9,  2,  1,  64,  1, 0 , 17.86 
 0, 3,  2,  4,  1,  96,  4, 0 , 10.0 
 0, 1,  1,  32,  8,  6,  6, 0 , 9.97 
 0, 3,  32,  1,  48,  1,  2, 0 , 9.97 
 0, 1,  8,  2,  12,  16,  3, 0 , 10.02 
 0, 72,  2,  1,  2,  8,  4, 0 , 17.82 
 0, 36,  2,  1,  1,  16,  8, 0 , 10.96 
 0, 4,  2,  4,  4,  36,  2, 0 , 10.15 
 0, 1,  8,  2,  4,  8,  18, 0 , 10.01 
 0, 1,  4,  8,  9,  16,  2, 0 , 10.01 
 0, 3,  1,  4,  96,  2,  4, 0 , 10.06 
 0, 6,  1,  4,  2,  6,  32, 0 , 10.06 
 0, 4,  1,  8,  2,  36,  4, 0 , 10.05 
 0, 1,  2,  6,  8,  48,  2, 0 , 10.05 
 0, 2,  4,  6,  4,  4,  12, 0 , 10.15 
 0, 6,  4,  1,  2,  3,  64, 0 , 10.01 
 0, 6,  4,  1,  6,  2,  32, 0 , 10.02 
 0, 1,  4,  18,  8,  4,  4, 0 , 10.01 
 0, 1,  16,  1,  6,  8,  12, 0 , 9.97 
 0, 4,  4,  1,  8,  2,  36, 0 , 10.01 
 0, 2,  3,  2,  192,  2,  2, 0 , 10.77 
 0, 8,  1,  4,  12,  8,  3, 0 , 10.08 
 0, 2,  12,  1,  8,  48,  1, 0 , 10.05 
 0, 2,  2,  4,  1,  96,  6, 0 , 9.98 
 0, 6,  1,  2,  2,  128,  3, 0 , 10.06 
 0, 24,  1,  1,  8,  16,  3, 0 , 10.1 
 0, 6,  4,  2,  12,  2,  8, 0 , 10.14 
 0, 4,  4,  6,  16,  3,  2, 0 , 10.74 
 0, 2,  12,  1,  1,  6,  64, 0 , 11.59 
 0, 3,  48,  2,  4,  4,  2, 0 , 26.26 
 0, 2,  8,  6,  16,  1,  6, 0 , 10.12 
 0, 2,  24,  2,  4,  12,  2, 0 , 10.15 
 0, 2,  18,  1,  32,  4,  2, 0 , 10.57 
 0, 9,  2,  2,  1,  256,  1, 0 , 10.02 
 0, 2,  2,  3,  1,  192,  4, 0 , 10.02 
 0, 1,  12,  1,  8,  96,  1, 0 , 10.0 
 0, 16,  1,  6,  8,  12,  1, 0 , 10.61 
 0, 1,  3,  8,  16,  12,  2, 0 , 10.03 
 0, 2,  12,  2,  4,  6,  8, 0 , 10.17 
 0, 8,  1,  2,  4,  18,  8, 0 , 10.03 
 0, 3,  1,  24,  4,  1,  32, 0 , 10.1 
 0, 2,  2,  6,  64,  2,  3, 0 , 10.14 
 0, 8,  2,  6,  1,  6,  16, 0 , 9.99 
 0, 1,  3,  32,  3,  32,  1, 0 , 10.66 
 0, 2,  2,  3,  16,  48,  1, 0 , 10.66 
 0, 8,  3,  2,  6,  1,  32, 0 , 10.13 
 0, 1,  2,  12,  1,  96,  4, 0 , 9.99 
 0, 2,  16,  3,  1,  3,  32, 0 , 9.99 
 0, 9,  1,  2,  8,  2,  32, 0 , 10.03 
 0, 48,  1,  3,  8,  8,  1, 0 , 17.85 
 0, 8,  1,  12,  4,  24,  1, 0 , 10.01 
 0, 4,  3,  4,  32,  2,  3, 0 , 10.15 
 0, 3,  4,  3,  128,  2,  1, 0 , 10.65 
 0, 1,  8,  2,  24,  12,  2, 0 , 10.02 
 0, 6,  2,  4,  24,  1,  8, 0 , 10.13 
 0, 1,  4,  12,  16,  2,  6, 0 , 10.01 
 0, 3,  4,  1,  6,  64,  2, 0 , 10.61 
 0, 2,  48,  1,  2,  4,  12, 0 , 9.99 
 0, 6,  2,  1,  24,  4,  8, 0 , 10.61 
 0, 1,  9,  2,  2,  16,  16, 0 , 10.01 
 0, 3,  4,  1,  3,  8,  32, 0 , 10.04 
 0, 18,  2,  2,  1,  2,  64, 0 , 10.53 
 0, 2,  2,  6,  4,  24,  4, 0 , 10.15 
 0, 2,  4,  6,  2,  24,  4, 0 , 10.14 
 0, 8,  2,  6,  1,  4,  24, 0 , 10.56 
 0, 24,  2,  2,  2,  16,  3, 0 , 10.16 
 0, 4,  2,  4,  36,  4,  2, 0 , 10.15 
 0, 6,  3,  16,  1,  4,  8, 0 , 26.12 
 0, 12,  24,  1,  2,  1,  16, 0 , 26.59 
 0, 4,  4,  2,  2,  8,  18, 0 , 10.68 
 0, 8,  3,  2,  3,  8,  8, 0 , 10.15 
 0, 6,  1,  3,  32,  4,  4, 0 , 10.03 
 0, 1,  1,  48,  16,  2,  6, 0 , 9.99 
 0, 8,  3,  4,  4,  8,  3, 0 , 10.16 
 0, 4,  8,  1,  8,  9,  4, 0 , 10.0 
 0, 8,  1,  3,  3,  16,  8, 0 , 10.06 
 0, 6,  2,  2,  64,  2,  3, 0 , 10.14 
 0, 2,  4,  2,  32,  3,  6, 0 , 10.17 
 0, 2,  72,  1,  16,  1,  4, 0 , 18.35 
 0, 16,  6,  1,  8,  2,  6, 0 , 10.0 
 0, 1,  144,  1,  16,  2,  2, 0 , 17.85 
 0, 8,  4,  1,  48,  6,  1, 0 , 10.07 
 0, 16,  1,  18,  1,  8,  4, 0 , 26.12 
 0, 16,  9,  1,  4,  8,  2, 0 , 18.37 
 0, 3,  16,  1,  12,  2,  8, 0 , 10.0 
 0, 2,  1,  8,  16,  3,  12, 0 , 10.04 
 0, 4,  3,  1,  1,  384,  2, 0 , 10.47 
 0, 24,  6,  1,  1,  32,  2, 0 , 17.84 
 0, 4,  4,  2,  72,  4,  1, 0 , 10.6 
 0, 72,  1,  2,  16,  4,  1, 0 , 17.87 
 0, 1,  32,  1,  16,  9,  2, 0 , 9.98 
 0, 6,  1,  8,  8,  3,  8, 0 , 10.06 
 0, 1,  48,  1,  24,  4,  2, 0 , 10.0 
 0, 3,  8,  2,  8,  8,  3, 0 , 10.17 
 0, 96,  3,  1,  4,  8,  1, 0 , 26.17 
 0, 6,  2,  1,  2,  32,  12, 0 , 10.03 
 0, 8,  4,  1,  4,  72,  1, 0 , 10.04 
 0, 6,  1,  12,  2,  32,  2, 0 , 10.06 
 0, 72,  1,  2,  16,  2,  2, 0 , 18.48 
 0, 12,  4,  1,  8,  24,  1, 0 , 10.04 
 0, 4,  24,  1,  3,  1,  32, 0 , 9.97 
 0, 6,  1,  12,  2,  4,  16, 0 , 10.05 
 0, 18,  2,  1,  2,  8,  16, 0 , 10.6 
 0, 16,  1,  3,  1,  12,  16, 0 , 9.97 
 0, 1,  2,  48,  3,  32,  1, 0 , 9.99 
 0, 12,  2,  1,  16,  3,  8, 0 , 10.58 
 0, 4,  4,  6,  1,  6,  16, 0 , 9.99 
 0, 3,  4,  3,  4,  32,  2, 0 , 10.14 
 0, 1,  4,  9,  32,  8,  1, 0 , 9.98 
 0, 1,  36,  8,  1,  1,  32, 0 , 26.66 
 0, 3,  3,  1,  32,  8,  4, 0 , 9.94 
 0, 16,  2,  1,  3,  8,  12, 0 , 10.57 
 0, 2,  24,  1,  32,  2,  3, 0 , 9.99 
 0, 1,  18,  2,  1,  16,  16, 0 , 10.56 
 0, 8,  1,  3,  32,  6,  2, 0 , 10.06 
 0, 4,  6,  1,  4,  3,  32, 0 , 10.02 
 0, 8,  12,  1,  1,  6,  16, 0 , 11.76 
 0, 4,  4,  1,  16,  12,  3, 0 , 10.0 
 0, 2,  8,  6,  4,  6,  4, 0 , 10.16 
 0, 6,  6,  2,  4,  4,  8, 0 , 10.16 
 0, 4,  9,  1,  1,  64,  4, 0 , 9.89 
 0, 3,  4,  24,  8,  4,  1, 0 , 26.11 
 0, 1,  2,  12,  3,  64,  2, 0 , 10.03 
 0, 32,  1,  1,  3,  12,  8, 0 , 10.08 
 0, 12,  2,  6,  16,  2,  2, 0 , 17.98 
 0, 3,  2,  4,  3,  32,  4, 0 , 10.15 
 0, 6,  3,  4,  1,  32,  4, 0 , 9.99 
 0, 2,  3,  12,  2,  8,  8, 0 , 10.14 
 0, 3,  2,  8,  12,  16,  1, 0 , 10.04 
 0, 6,  6,  2,  2,  1,  64, 0 , 10.13 
 0, 1,  6,  16,  1,  16,  6, 0 , 9.99 
 0, 12,  1,  1,  4,  3,  64, 0 , 10.1 
 0, 3,  32,  3,  2,  1,  16, 0 , 26.22 
 0, 1,  16,  2,  48,  1,  6, 0 , 10.04 
 0, 2,  2,  12,  1,  6,  32, 0 , 10.0 
 0, 1,  48,  3,  8,  1,  8, 0 , 17.9 
 0, 72,  1,  4,  32,  1,  1, 0 , 26.12 
 0, 12,  6,  1,  32,  2,  2, 0 , 9.99 
 0, 6,  3,  8,  32,  1,  2, 0 , 17.95 
 0, 18,  2,  4,  1,  4,  16, 0 , 17.84 
 0, 16,  1,  1,  2,  72,  4, 0 , 10.08 
 0, 1,  12,  6,  32,  4,  1, 0 , 9.98 
 0, 4,  2,  4,  12,  12,  2, 0 , 10.15 
 0, 8,  2,  1,  3,  4,  48, 0 , 10.0 
 0, 3,  1,  8,  48,  4,  2, 0 , 10.06 
 0, 6,  12,  4,  2,  1,  16, 0 , 26.21 
 0, 1,  8,  3,  16,  24,  1, 0 , 10.0 
 0, 6,  1,  3,  4,  32,  4, 0 , 10.02 
 0, 2,  9,  1,  4,  4,  32, 0 , 9.99 
 0, 1,  2,  6,  2,  24,  16, 0 , 10.06 
 0, 16,  3,  2,  12,  1,  8, 0 , 10.15 
 0, 2,  1,  12,  1,  32,  12, 0 , 9.98 
 0, 2,  8,  2,  2,  3,  48, 0 , 10.13 
 0, 1,  3,  6,  8,  1,  64, 0 , 10.03 
 0, 12,  8,  1,  1,  48,  2, 0 , 9.99 
 0, 3,  96,  1,  2,  16,  1, 0 , 26.15 
 0, 16,  2,  3,  2,  12,  4, 0 , 10.15 
 0, 2,  16,  1,  36,  1,  8, 0 , 9.96 
 0, 8,  2,  1,  16,  18,  2, 0 , 10.02 
 0, 2,  2,  6,  96,  2,  2, 0 , 10.15 
 0, 2,  8,  1,  192,  1,  3, 0 , 9.96 
 0, 6,  4,  3,  16,  1,  8, 0 , 10.12 
 0, 3,  6,  4,  8,  8,  2, 0 , 10.13 
 0, 24,  6,  1,  2,  16,  2, 0 , 17.84 
 0, 4,  12,  2,  1,  12,  8, 0 , 9.99 
 0, 12,  1,  8,  1,  32,  3, 0 , 9.96 
 0, 2,  3,  4,  1,  192,  2, 0 , 10.56 
 0, 18,  8,  1,  16,  2,  2, 0 , 18.37 
 0, 4,  1,  24,  1,  2,  48, 0 , 9.98 
 0, 3,  1,  32,  16,  6,  1, 0 , 10.01 
 0, 3,  2,  3,  32,  1,  16, 0 , 10.08 
 0, 8,  1,  2,  4,  6,  24, 0 , 10.71 
 0, 16,  1,  1,  32,  1,  18, 0 , 9.92 
 0, 1,  32,  3,  1,  16,  6, 0 , 9.98 
 0, 4,  8,  3,  4,  6,  4, 0 , 10.76 
 0, 4,  12,  2,  24,  4,  1, 0 , 10.0 
 0, 3,  6,  4,  16,  2,  4, 0 , 10.14 
 0, 2,  6,  2,  1,  192,  2, 0 , 9.99 
 0, 12,  1,  12,  4,  2,  8, 0 , 18.55 
 0, 4,  18,  1,  8,  1,  16, 0 , 10.55 
 0, 9,  32,  1,  8,  4,  1, 0 , 26.16 
 0, 8,  4,  1,  48,  1,  6, 0 , 9.96 
 0, 1,  9,  2,  4,  4,  32, 0 , 10.0 
 0, 4,  2,  4,  16,  1,  18, 0 , 10.1 
 0, 1,  8,  4,  8,  3,  12, 0 , 10.0 
 0, 16,  2,  3,  2,  2,  24, 0 , 10.14 
 0, 1,  3,  12,  8,  32,  1, 0 , 9.99 
 0, 288,  1,  1,  8,  2,  2, 0 , 26.77 
 0, 12,  2,  3,  1,  4,  32, 0 , 10.01 
 0, 4,  12,  2,  8,  12,  1, 0 , 10.0 
 0, 1,  1,  96,  24,  4,  1, 0 , 9.97 
 0, 12,  12,  2,  4,  1,  8, 0 , 26.79 
 0, 1,  12,  1,  64,  1,  12, 0 , 10.07 
 0, 12,  2,  1,  3,  2,  64, 0 , 10.02 
 0, 1,  9,  8,  8,  8,  2, 0 , 10.01 
 0, 1,  6,  16,  12,  8,  1, 0 , 9.99 
 0, 1,  8,  9,  8,  4,  4, 0 , 10.04 
 0, 2,  8,  2,  3,  96,  1, 0 , 9.99 
 0, 4,  1,  8,  3,  2,  48, 0 , 10.07 
 0, 9,  16,  1,  4,  2,  8, 0 , 17.89 
 0, 1,  48,  3,  32,  2,  1, 0 , 17.83 
 0, 1,  18,  4,  4,  4,  8, 0 , 10.01 
 0, 4,  1,  8,  48,  2,  3, 0 , 10.07 
 0, 4,  2,  6,  2,  24,  4, 0 , 10.14 
 0, 1,  72,  2,  8,  4,  2, 0 , 17.86 
 0, 6,  4,  4,  1,  16,  6, 0 , 9.98 
 0, 2,  36,  2,  2,  32,  1, 0 , 17.87 
 0, 1,  8,  9,  2,  64,  1, 0 , 9.98 
 0, 24,  6,  1,  4,  1,  16, 0 , 17.84 
 0, 1,  3,  6,  4,  64,  2, 0 , 10.0 
 0, 16,  2,  3,  4,  6,  4, 0 , 10.16 
 0, 12,  2,  4,  6,  2,  8, 0 , 10.16 
 0, 1,  8,  6,  3,  64,  1, 0 , 9.98 
 0, 3,  3,  1,  128,  1,  8, 0 , 9.48 
 0, 6,  4,  2,  192,  1,  1, 0 , 9.98 
 0, 1,  3,  12,  4,  1,  64, 0 , 10.05 
 0, 2,  18,  2,  128,  1,  1, 0 , 9.99 
 0, 1,  4,  8,  1,  144,  2, 0 , 10.51 
 0, 4,  24,  3,  1,  16,  2, 0 , 26.13 
 0, 1,  8,  4,  12,  3,  8, 0 , 10.01 
 0, 8,  1,  2,  8,  36,  2, 0 , 10.03 
 0, 1,  4,  6,  4,  8,  12, 0 , 10.04 
 0, 2,  2,  12,  12,  8,  2, 0 , 10.13 
 0, 6,  3,  4,  128,  1,  1, 0 , 9.99 
 0, 3,  8,  3,  16,  1,  8, 0 , 10.1 
 0, 1,  8,  2,  6,  16,  6, 0 , 10.02 
 0, 8,  6,  1,  16,  1,  12, 0 , 9.98 
 0, 6,  2,  6,  128,  1,  1, 0 , 9.99 
 0, 48,  1,  1,  48,  2,  2, 0 , 10.11 
 0, 1,  1,  12,  3,  256,  1, 0 , 9.97 
 0, 1,  2,  9,  128,  1,  4, 0 , 10.02 
 0, 2,  4,  2,  16,  3,  12, 0 , 10.15 
 0, 1,  32,  3,  4,  12,  2, 0 , 10.01 
 0, 2,  8,  2,  9,  16,  2, 0 , 10.14 
 0, 9,  2,  1,  8,  8,  8, 0 , 10.01 
 0, 1,  96,  1,  24,  2,  2, 0 , 9.99 
 0, 12,  1,  1,  8,  16,  6, 0 , 10.79 
 0, 1,  8,  6,  8,  8,  3, 0 , 10.58 
 0, 1,  16,  1,  12,  3,  16, 0 , 9.98 
 0, 4,  4,  6,  4,  6,  4, 0 , 10.16 
 0, 3,  16,  2,  12,  2,  4, 0 , 10.18 
 0, 4,  2,  2,  36,  1,  16, 0 , 10.08 
 0, 1,  288,  1,  2,  2,  8, 0 , 26.09 
 0, 16,  1,  2,  4,  4,  18, 0 , 10.04 
 0, 4,  4,  6,  48,  2,  1, 0 , 10.0 
 0, 4,  12,  2,  2,  4,  12, 0 , 10.16 
 0, 2,  1,  72,  1,  64,  1, 0 , 17.89 
 0, 1,  9,  8,  64,  2,  1, 0 , 10.01 
 0, 6,  2,  3,  32,  2,  4, 0 , 10.14 
 0, 1,  1,  12,  12,  16,  4, 0 , 10.01 
 0, 6,  1,  16,  48,  2,  1, 0 , 10.02 
 0, 1,  8,  2,  2,  48,  6, 0 , 10.02 
 0, 2,  8,  2,  12,  6,  4, 0 , 10.16 
 0, 1,  12,  8,  16,  3,  2, 0 , 10.05 
 0, 4,  2,  12,  48,  2,  1, 0 , 10.0 
 0, 2,  1,  16,  4,  2,  36, 0 , 10.05 
 0, 4,  9,  2,  32,  2,  2, 0 , 10.18 
 0, 36,  2,  4,  4,  2,  4, 0 , 26.24 
 0, 8,  4,  9,  8,  4,  1, 0 , 26.08 
 0, 8,  2,  6,  2,  12,  4, 0 , 10.18 
 0, 6,  1,  12,  2,  16,  4, 0 , 10.06 
 0, 24,  2,  1,  4,  8,  6, 0 , 9.99 
 0, 4,  3,  1,  16,  48,  1, 0 , 10.05 
 0, 2,  6,  3,  8,  2,  16, 0 , 10.19 
 0, 2,  3,  48,  16,  1,  2, 0 , 26.19 
 0, 2,  2,  9,  128,  2,  1, 0 , 10.0 
 0, 8,  1,  6,  2,  6,  16, 0 , 10.07 
 0, 8,  2,  2,  12,  12,  2, 0 , 10.14 
 0, 4,  3,  4,  12,  1,  16, 0 , 10.1 
 0, 4,  3,  1,  2,  12,  32, 0 , 10.06 
 0, 4,  2,  4,  288,  1,  1, 0 , 9.96 
 0, 8,  1,  12,  1,  24,  4, 0 , 9.98 
 0, 2,  24,  2,  4,  2,  12, 0 , 10.19 
 0, 1,  4,  9,  16,  16,  1, 0 , 9.99 
 0, 6,  1,  6,  16,  4,  4, 0 , 10.06 
 0, 3,  1,  32,  32,  1,  3, 0 , 10.1 
 0, 2,  3,  8,  3,  1,  64, 0 , 10.1 
 0, 6,  2,  2,  12,  8,  4, 0 , 10.19 
 0, 1,  2,  16,  9,  16,  2, 0 , 10.04 
 0, 1,  144,  1,  4,  2,  8, 0 , 17.85 
 0, 6,  2,  12,  1,  32,  2, 0 , 17.86 
 0, 8,  2,  6,  1,  12,  8, 0 , 10.01 
 0, 1,  32,  1,  288,  1,  1, 0 , 9.96 
 0, 16,  1,  2,  2,  8,  18, 0 , 10.06 
 0, 3,  1,  4,  32,  4,  6, 0 , 10.06 
 0, 4,  4,  3,  1,  32,  6, 0 , 10.02 
 0, 8,  2,  1,  16,  3,  12, 0 , 10.0 
 0, 6,  3,  8,  8,  1,  8, 0 , 17.95 
 0, 3,  2,  6,  16,  8,  2, 0 , 10.71 
 0, 8,  12,  3,  1,  8,  4, 0 , 26.57 
 0, 3,  3,  2,  16,  4,  8, 0 , 10.11 
 0, 1,  36,  1,  1,  4,  64, 0 , 10.56 
 0, 6,  3,  4,  64,  2,  1, 0 , 10.02 
 0, 4,  1,  4,  24,  6,  4, 0 , 10.72 
 0, 1,  4,  6,  32,  3,  4, 0 , 10.02 
 0, 3,  1,  8,  6,  1,  64, 0 , 10.1 
 0, 4,  1,  12,  1,  3,  64, 0 , 9.98 
 0, 12,  1,  3,  32,  1,  8, 0 , 10.13 
 0, 3,  1,  12,  2,  4,  32, 0 , 10.06 
 0, 1,  16,  3,  8,  2,  12, 0 , 10.01 
 0, 2,  72,  2,  1,  32,  1, 0 , 26.14 
 0, 4,  1,  8,  32,  1,  9, 0 , 10.09 
 0, 1,  4,  4,  24,  24,  1, 0 , 9.98 
 0, 32,  3,  1,  8,  1,  12, 0 , 9.97 
 0, 6,  4,  4,  4,  6,  4, 0 , 10.14 
 0, 2,  3,  6,  4,  1,  64, 0 , 10.09 
 0, 8,  1,  4,  1,  288,  1, 0 , 10.03 
 0, 2,  2,  6,  32,  2,  6, 0 , 10.15 
 0, 16,  1,  3,  1,  4,  48, 0 , 9.98 
 0, 2,  3,  2,  2,  192,  2, 0 , 10.17 
 0, 2,  1,  6,  1,  64,  12, 0 , 9.99 
 0, 8,  2,  1,  12,  8,  6, 0 , 10.0 
 0, 1,  9,  4,  2,  128,  1, 0 , 10.01 
 0, 16,  3,  6,  16,  2,  1, 0 , 26.12 
 0, 4,  12,  1,  8,  24,  1, 0 , 10.04 
 0, 4,  1,  8,  2,  72,  2, 0 , 10.05 
 0, 8,  4,  1,  72,  4,  1, 0 , 10.03 
 0, 12,  12,  2,  1,  2,  16, 0 , 26.12 
 0, 1,  24,  6,  1,  16,  4, 0 , 17.82 
 0, 1,  12,  4,  8,  8,  3, 0 , 10.01 
 0, 2,  4,  12,  1,  32,  3, 0 , 9.99 
 0, 4,  8,  3,  1,  96,  1, 0 , 10.68 
 0, 2,  8,  6,  8,  2,  6, 0 , 10.14 
 0, 1,  12,  2,  2,  12,  16, 0 , 10.03 
 0, 2,  48,  3,  1,  4,  8, 0 , 26.09 
 0, 6,  6,  1,  32,  4,  2, 0 , 10.01 
 0, 24,  6,  1,  8,  8,  1, 0 , 17.88 
 0, 6,  1,  4,  2,  32,  6, 0 , 10.07 
 0, 4,  1,  4,  2,  72,  4, 0 , 10.05 
 0, 4,  12,  1,  3,  32,  2, 0 , 10.0 
 0, 48,  2,  1,  1,  16,  6, 0 , 10.99 
 0, 16,  1,  3,  4,  3,  16, 0 , 10.07 
 0, 2,  24,  3,  1,  16,  4, 0 , 17.83 
 0, 2,  6,  2,  4,  12,  8, 0 , 10.14 
 0, 2,  3,  2,  8,  48,  2, 0 , 10.16 
 0, 2,  2,  8,  18,  1,  16, 0 , 10.08 
 0, 1,  3,  8,  8,  24,  2, 0 , 10.58 
 0, 2,  4,  18,  1,  4,  16, 0 , 17.85 
 0, 2,  8,  3,  8,  24,  1, 0 , 10.0 
 0, 2,  3,  2,  4,  6,  32, 0 , 10.17 
 0, 4,  2,  6,  2,  6,  16, 0 , 10.15 
 0, 2,  2,  12,  24,  8,  1, 0 , 10.0 
 0, 6,  8,  2,  16,  2,  3, 0 , 10.15 
 0, 1,  16,  3,  2,  12,  8, 0 , 10.02 
 0, 16,  1,  3,  3,  8,  8, 0 , 10.06 
 0, 1,  1,  16,  16,  36,  1, 0 , 9.93 
 0, 3,  4,  2,  24,  2,  8, 0 , 10.15 
 0, 4,  12,  1,  4,  16,  3, 0 , 10.0 
 0, 6,  8,  2,  4,  1,  24, 0 , 10.1 
 0, 9,  1,  4,  16,  2,  8, 0 , 10.06 
 0, 16,  1,  2,  3,  6,  16, 0 , 10.05 
 0, 3,  2,  3,  1,  32,  16, 0 , 9.97 
 0, 9,  8,  2,  8,  1,  8, 0 , 17.96 
 0, 6,  4,  1,  2,  16,  12, 0 , 10.01 
 0, 4,  1,  4,  8,  12,  6, 0 , 10.05 
 0, 3,  24,  4,  2,  1,  16, 0 , 26.23 
 0, 6,  1,  16,  2,  6,  8, 0 , 10.75 
 0, 2,  36,  1,  2,  8,  8, 0 , 9.99 
 0, 2,  8,  6,  2,  8,  6, 0 , 10.21 
 0, 2,  12,  12,  8,  2,  2, 0 , 26.26 
 0, 12,  1,  12,  1,  64,  1, 0 , 17.87 
 0, 3,  2,  4,  96,  2,  2, 0 , 10.15 
 0, 16,  1,  2,  6,  48,  1, 0 , 10.01 
 0, 1,  18,  4,  16,  2,  4, 0 , 10.02 
 0, 288,  1,  1,  1,  4,  8, 0 , 26.06 
 0, 2,  2,  24,  2,  6,  8, 0 , 10.15 
 0, 1,  1,  24,  8,  6,  8, 0 , 10.0 
 0, 3,  6,  4,  1,  64,  2, 0 , 9.99 
 0, 4,  1,  12,  3,  64,  1, 0 , 10.0 
 0, 2,  6,  1,  8,  16,  6, 0 , 10.03 
 0, 2,  6,  12,  8,  2,  4, 0 , 17.99 
 0, 24,  6,  1,  16,  2,  2, 0 , 18.35 
 0, 1,  2,  8,  9,  2,  32, 0 , 10.03 
 0, 3,  48,  2,  2,  1,  16, 0 , 26.22 
 0, 1,  16,  6,  4,  6,  4, 0 , 10.01 
 0, 2,  3,  6,  64,  4,  1, 0 , 10.0 
 0, 2,  72,  1,  2,  4,  8, 0 , 17.86 
 0, 6,  1,  2,  6,  64,  2, 0 , 10.06 
 0, 6,  2,  8,  4,  12,  2, 0 , 10.15 
 0, 3,  1,  96,  2,  16,  1, 0 , 26.18 
 0, 1,  8,  18,  16,  2,  2, 0 , 17.85 
 0, 1,  18,  8,  2,  4,  8, 0 , 17.87 
 0, 1,  18,  2,  4,  8,  8, 0 , 10.02 
 0, 4,  1,  6,  8,  1,  48, 0 , 10.12 
 0, 6,  2,  2,  6,  4,  16, 0 , 10.21 
 0, 8,  4,  9,  2,  16,  1, 0 , 26.63 
 0, 1,  32,  1,  16,  1,  18, 0 , 10.08 
 0, 8,  3,  1,  8,  1,  48, 0 , 10.01 
 0, 2,  1,  8,  1,  144,  4, 0 , 10.53 
